host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
66941336,Brooklyn,Williamsburg,40.71258,-73.96341,Private room,50,2,6,0.24,1,2
32209352,Brooklyn,Bushwick,40.69573,-73.91376,Private room,65,2,17,1.21,2,349
51001918,Manhattan,West Village,40.73776,-73.99794,Entire home/apt,165,4,1,0.04,1,0
130822245,Queens,Rego Park,40.72661,-73.86046,Entire home/apt,70,1,89,3.42,1,157
89071431,Bronx,Mount Eden,40.84473,-73.91175,Private room,55,2,112,4.65,1,271
2482085,Brooklyn,Bedford-Stuyvesant,40.68415,-73.95641,Private room,55,2,0,0.0,1,0
130835383,Manhattan,Chelsea,40.75229,-73.9955,Entire home/apt,250,2,1,0.04,1,0
2435941,Manhattan,Harlem,40.82402,-73.94537,Private room,73,2,24,0.93,1,0
126159726,Brooklyn,Bushwick,40.69962,-73.91646,Private room,63,3,96,3.7,1,282
28649974,Manhattan,Upper West Side,40.80152,-73.96696,Private room,50,1,0,0.0,1,0
130897041,Queens,Arverne,40.58934,-73.80055,Entire home/apt,250,2,48,1.93,1,280
125871624,Brooklyn,Crown Heights,40.66931,-73.95215,Private room,55,2,3,0.12,1,0
58528354,Brooklyn,Crown Heights,40.67537,-73.91822,Entire home/apt,85,2,42,1.71,1,147
2978784,Brooklyn,Sunset Park,40.65379,-74.00272,Entire home/apt,150,7,6,0.25,1,1
3754948,Manhattan,Lower East Side,40.72007,-73.98385,Entire home/apt,305,2,6,0.43,1,66
130974654,Queens,Cambria Heights,40.68722,-73.73254,Private room,80,5,23,1.0,1,83
71849302,Brooklyn,Williamsburg,40.70798,-73.93652,Shared room,64,1,69,3.04,1,81
51380878,Brooklyn,Flatbush,40.65068,-73.96073,Private room,31,1,83,3.28,2,37
8833885,Brooklyn,Greenpoint,40.72528,-73.94467,Private room,125,1,1,0.07,2,0
23572402,Manhattan,Midtown,40.75754,-73.96177,Entire home/apt,275,3,0,0.0,1,21
98038838,Manhattan,Financial District,40.70833,-74.01068,Private room,70,3,18,0.69,1,0
107169456,Brooklyn,Flatbush,40.64561,-73.96962,Private room,90,1,46,1.8,1,260
129927411,Manhattan,Chinatown,40.71682,-73.99843,Private room,130,1,141,5.44,2,76
41382247,Manhattan,Hell's Kitchen,40.76011,-73.98828,Entire home/apt,275,1,0,0.0,1,0
27522582,Brooklyn,Bushwick,40.70263,-73.91568,Private room,43,1,4,0.15,3,0
74697676,Brooklyn,Sheepshead Bay,40.59841,-73.96122,Private room,50,5,40,1.57,1,321
76353083,Brooklyn,Bergen Beach,40.62929,-73.90821,Entire home/apt,115,4,9,0.36,1,50
22875538,Brooklyn,Bushwick,40.70819,-73.92005,Private room,73,1,63,2.45,2,0
131109595,Manhattan,East Village,40.72772,-73.98091,Entire home/apt,75,4,0,0.0,1,0
131115416,Staten Island,Emerson Hill,40.60642,-74.11756,Entire home/apt,49,1,43,1.67,1,64
52777892,Manhattan,Upper East Side,40.76844,-73.95341,Entire home/apt,10,3,10,0.39,1,0
95564806,Brooklyn,Brownsville,40.66032,-73.91341,Private room,55,2,58,2.25,3,0
131180798,Brooklyn,Bath Beach,40.59855,-74.0067,Entire home/apt,119,2,51,2.01,1,160
3714721,Manhattan,SoHo,40.72681,-74.00771,Private room,76,2,60,2.37,2,116
131204454,Brooklyn,Canarsie,40.63959,-73.88158,Entire home/apt,46,1,58,2.29,1,80
78299086,Brooklyn,Williamsburg,40.70858,-73.9509,Private room,95,5,0,0.0,1,0
3323956,Brooklyn,Crown Heights,40.67522,-73.94677,Entire home/apt,79,4,2,0.08,1,0
130815919,Manhattan,SoHo,40.72633,-74.00207,Entire home/apt,205,2,109,4.29,1,32
19424541,Manhattan,Upper East Side,40.76749,-73.96246,Private room,190,1,15,0.68,2,63
2294171,Brooklyn,Clinton Hill,40.68318,-73.96067,Entire home/apt,120,2,1,0.04,1,0
10355011,Manhattan,Financial District,40.71017,-74.00924,Private room,135,3,76,2.93,1,338
57821225,Brooklyn,Midwood,40.62017,-73.96514,Entire home/apt,85,7,1,0.04,1,0
131255262,Manhattan,Upper West Side,40.80292,-73.96692,Private room,80,1,42,1.7,1,0
7635592,Manhattan,Washington Heights,40.85031,-73.93901,Private room,49,7,10,0.46,1,76
131293304,Manhattan,Harlem,40.81711,-73.93563,Private room,51,2,21,0.87,1,0
50778925,Manhattan,Chelsea,40.74154,-74.00161,Entire home/apt,149,5,6,0.24,1,0
46113651,Brooklyn,Williamsburg,40.71275,-73.95665,Private room,55,1,0,0.0,1,0
59884496,Manhattan,Upper West Side,40.77127,-73.98191,Entire home/apt,270,2,8,0.43,1,0
108922928,Bronx,Allerton,40.85961,-73.86361,Private room,49,3,1,0.04,1,0
42422050,Manhattan,East Village,40.72696,-73.97433,Private room,75,2,19,0.99,2,303
129890157,Bronx,Allerton,40.87063,-73.84896,Private room,70,1,3,0.12,2,0
516015,Brooklyn,Williamsburg,40.70648,-73.95686,Private room,55,5,2,0.08,1,0
764549,Manhattan,Nolita,40.72184,-73.99471,Private room,142,2,44,1.82,1,246
109526714,Queens,East Elmhurst,40.76078,-73.87661,Private room,50,1,97,3.86,2,149
130618404,Brooklyn,Crown Heights,40.67155,-73.94189,Entire home/apt,109,1,93,3.66,1,79
131374030,Manhattan,Hell's Kitchen,40.76387,-73.99117,Private room,100,1,9,0.35,1,0
55813598,Brooklyn,Gravesend,40.60788,-73.97454,Private room,40,1,95,3.69,2,354
131383679,Manhattan,Upper West Side,40.78663,-73.97844,Private room,100,1,14,0.55,1,24
71146310,Queens,Glendale,40.70515,-73.8945,Entire home/apt,99,4,62,2.41,1,81
1652471,Brooklyn,Bedford-Stuyvesant,40.68607,-73.95784,Private room,75,2,5,0.2,1,16
128579948,Manhattan,Upper East Side,40.76439,-73.96569,Entire home/apt,250,2,85,3.28,2,306
1750299,Brooklyn,Williamsburg,40.71173,-73.94417,Private room,90,5,13,0.6,2,255
920237,Manhattan,Lower East Side,40.71826,-73.98455,Private room,80,2,42,1.64,1,71
131476188,Brooklyn,Flatbush,40.64917,-73.96236,Private room,29,3,0,0.0,1,0
131476092,Queens,Long Island City,40.76151,-73.92643,Entire home/apt,85,4,13,0.51,1,0
26898157,Manhattan,Lower East Side,40.71921,-73.99238,Private room,150,3,77,3.1,1,59
13096043,Brooklyn,Williamsburg,40.71666,-73.96644,Entire home/apt,250,4,40,1.58,1,41
15017590,Manhattan,Harlem,40.82896,-73.94223,Private room,50,1,2,0.08,1,0
19339271,Queens,Long Island City,40.74752,-73.92264,Private room,60,1,7,0.32,1,0
57165692,Bronx,Baychester,40.87188,-73.842,Entire home/apt,75,4,69,2.68,2,119
78711394,Brooklyn,Bedford-Stuyvesant,40.69244,-73.94575,Private room,33,6,0,0.0,1,0
33003994,Brooklyn,Williamsburg,40.70741,-73.94285,Private room,77,6,30,1.19,1,71
91361325,Manhattan,Gramercy,40.73318,-73.98436,Entire home/apt,118,3,103,4.02,1,17
25822424,Manhattan,Upper West Side,40.79166,-73.97319,Entire home/apt,170,3,0,0.0,1,0
131530387,Queens,Astoria,40.75704,-73.92135,Private room,60,1,129,5.11,1,95
131530792,Brooklyn,Sheepshead Bay,40.59019,-73.96123,Entire home/apt,105,2,22,0.87,1,0
4175606,Brooklyn,Bushwick,40.69671,-73.92628,Entire home/apt,100,4,25,1.05,1,56
73866735,Brooklyn,Williamsburg,40.71066,-73.94127,Private room,65,1,1,1.0,1,110
5374369,Brooklyn,Carroll Gardens,40.68329,-73.99764,Entire home/apt,245,3,24,0.97,1,13
71149842,Manhattan,East Village,40.7291,-73.97941,Private room,80,1,8,0.31,2,0
3291930,Manhattan,Hell's Kitchen,40.75888,-73.99077,Entire home/apt,155,1,0,0.0,1,0
56265076,Queens,Kew Gardens Hills,40.7224,-73.81039,Private room,40,6,3,0.3,2,89
131621761,Brooklyn,East Flatbush,40.65292,-73.94269,Private room,50,1,0,0.0,1,0
80333891,Brooklyn,Park Slope,40.67386,-73.98439,Private room,40,7,2,0.08,2,0
65933105,Manhattan,West Village,40.73267,-74.00404,Entire home/apt,254,2,4,0.17,1,0
11361046,Brooklyn,Crown Heights,40.66847,-73.94981,Private room,80,5,18,0.72,1,312
131635044,Brooklyn,Bedford-Stuyvesant,40.6792,-73.93071,Entire home/apt,299,2,59,2.31,1,180
27552154,Manhattan,Upper East Side,40.76275,-73.96093,Private room,110,2,9,0.36,2,0
15474495,Manhattan,Chelsea,40.73884,-73.99767,Private room,150,1,1,0.04,1,0
31314659,Manhattan,East Harlem,40.79439,-73.94129,Private room,75,7,0,0.0,1,0
24589216,Brooklyn,Williamsburg,40.70849,-73.9619,Private room,80,1,19,1.11,2,0
37032324,Brooklyn,Bedford-Stuyvesant,40.69334,-73.95079,Private room,52,6,5,0.2,1,0
34649502,Manhattan,Upper East Side,40.77948,-73.95152,Entire home/apt,200,2,1,0.04,1,0
9484439,Manhattan,Battery Park City,40.71842,-74.01523,Entire home/apt,200,1,4,0.16,1,0
131684478,Staten Island,West Brighton,40.63452,-74.11707,Private room,45,2,47,1.89,3,207
4440278,Brooklyn,Williamsburg,40.71143,-73.94009,Private room,119,3,10,0.39,3,180
123646786,Queens,Flushing,40.75575,-73.83261,Private room,60,2,45,1.77,2,45
127560222,Queens,Long Island City,40.75578,-73.93666,Private room,259,2,3,0.22,2,0
17766289,Bronx,Kingsbridge,40.86707,-73.90712,Private room,55,5,3,0.12,2,364
14614795,Manhattan,Upper East Side,40.76615,-73.95427,Private room,90,2,1,0.04,1,0
80769114,Queens,Flushing,40.75851,-73.8203,Entire home/apt,98,1,34,1.38,1,55
33075648,Brooklyn,Bushwick,40.69292,-73.9094,Entire home/apt,137,4,61,2.36,1,126
131772382,Brooklyn,Bushwick,40.69297,-73.91788,Entire home/apt,70,2,93,3.68,1,142
11555258,Brooklyn,Kensington,40.64249,-73.97105,Shared room,60,4,1,0.09,2,0
7093861,Manhattan,Upper West Side,40.77356,-73.98007,Entire home/apt,200,3,22,0.9,1,28
20438455,Brooklyn,Borough Park,40.63993,-73.98209,Private room,50,2,118,4.66,2,45
119170289,Brooklyn,Bushwick,40.69501,-73.92538,Private room,45,3,4,0.16,2,8
87315657,Manhattan,Hell's Kitchen,40.7625,-73.99568,Entire home/apt,125,2,6,0.32,1,0
131783806,Manhattan,Washington Heights,40.85152,-73.93804,Private room,45,2,8,0.31,1,0
32880142,Brooklyn,Bushwick,40.70919,-73.92158,Private room,45,2,0,0.0,1,0
438083,Manhattan,Harlem,40.80115,-73.95262,Entire home/apt,112,3,1,0.04,1,0
131792379,Queens,Astoria,40.76834,-73.92093,Private room,55,1,0,0.0,1,0
6759067,Manhattan,Upper East Side,40.77127,-73.95493,Entire home/apt,105,2,21,0.82,1,0
22781364,Manhattan,Greenwich Village,40.73002,-73.99804,Entire home/apt,175,3,3,0.12,1,0
33977124,Brooklyn,Bedford-Stuyvesant,40.68704,-73.95565,Private room,65,2,0,0.0,2,189
17419817,Brooklyn,Fort Greene,40.68707,-73.97345,Private room,96,2,11,0.43,1,0
45777549,Manhattan,Inwood,40.86739,-73.92,Entire home/apt,78,4,7,0.29,1,0
23568850,Brooklyn,Williamsburg,40.71592,-73.95666,Private room,120,3,4,0.16,1,0
27982346,Manhattan,East Harlem,40.79729,-73.93537,Private room,49,7,5,0.21,1,0
1776707,Bronx,Throgs Neck,40.83051,-73.82511,Entire home/apt,95,1,266,10.34,1,345
60626720,Brooklyn,Bushwick,40.69811,-73.9311,Private room,43,3,2,0.08,1,0
45935367,Brooklyn,Williamsburg,40.70736,-73.95571,Private room,70,1,39,2.03,1,2
6252064,Brooklyn,Sunset Park,40.65969,-73.99248,Entire home/apt,265,2,20,0.79,1,41
44679058,Brooklyn,Bushwick,40.69976,-73.9319,Private room,35,2,2,0.08,1,0
32613511,Manhattan,Midtown,40.74384,-73.98243,Shared room,55,1,1,0.04,1,0
779551,Queens,Long Island City,40.75844,-73.93154,Private room,100,2,13,0.51,2,0
131858158,Brooklyn,Bensonhurst,40.60683,-73.99743,Entire home/apt,123,2,62,2.48,2,131
15553988,Manhattan,Harlem,40.82843,-73.94672,Entire home/apt,100,3,4,0.16,1,0
97018938,Brooklyn,Canarsie,40.63895,-73.90868,Private room,50,1,74,2.88,2,179
57230304,Queens,Elmhurst,40.73218,-73.88461,Private room,75,1,1,0.46,3,364
131910116,Brooklyn,Bedford-Stuyvesant,40.68512,-73.93607,Entire home/apt,225,3,34,1.52,1,258
87371335,Brooklyn,Bedford-Stuyvesant,40.68539,-73.94973,Private room,51,2,39,1.55,1,276
3955342,Brooklyn,Sunset Park,40.64478,-74.01318,Private room,45,7,3,0.12,1,0
6271674,Brooklyn,Crown Heights,40.66482,-73.95345,Entire home/apt,125,3,2,0.11,1,0
92650708,Manhattan,Upper East Side,40.76422,-73.96612,Private room,88,1,59,2.34,1,34
10655479,Brooklyn,East Flatbush,40.6497,-73.94754,Private room,70,2,85,3.33,1,16
20812159,Manhattan,Harlem,40.80214,-73.95658,Private room,55,2,8,0.31,1,0
35405054,Queens,Long Island City,40.75027,-73.94236,Entire home/apt,104,1,7,0.28,1,0
131985573,Manhattan,Chelsea,40.75118,-73.99902,Private room,90,2,39,1.56,1,17
131848646,Manhattan,Washington Heights,40.83827,-73.94393,Private room,55,7,26,1.06,1,57
131993336,Queens,Forest Hills,40.71923,-73.85189,Private room,175,1,47,2.14,2,176
43252773,Manhattan,Harlem,40.81119,-73.94751,Entire home/apt,199,2,5,0.24,2,61
12155032,Brooklyn,Bushwick,40.69412,-73.91039,Entire home/apt,150,3,6,0.27,1,0
4264890,Manhattan,Midtown,40.76461,-73.98263,Entire home/apt,145,3,66,2.61,1,9
2340947,Manhattan,Hell's Kitchen,40.76224,-73.99909,Entire home/apt,220,3,8,0.31,1,0
131622175,Brooklyn,Park Slope,40.66723,-73.97607,Entire home/apt,105,10,4,0.2,1,258
5153110,Brooklyn,Crown Heights,40.67125,-73.95782,Entire home/apt,185,3,9,0.41,1,0
107579819,Brooklyn,Bushwick,40.69491,-73.92581,Private room,45,3,8,0.31,2,0
5295202,Manhattan,Upper East Side,40.76387,-73.9618,Private room,115,2,42,1.69,1,38
62475681,Brooklyn,Fort Hamilton,40.62327,-74.03543,Private room,90,6,0,0.0,1,365
127681510,Brooklyn,Park Slope,40.66682,-73.9768,Entire home/apt,200,2,80,3.43,1,70
590825,Manhattan,Upper East Side,40.77559,-73.95033,Entire home/apt,160,2,2,0.08,1,0
19867664,Brooklyn,Crown Heights,40.671,-73.94703,Entire home/apt,200,1,105,4.57,2,274
25391872,Brooklyn,Prospect-Lefferts Gardens,40.65585,-73.95582,Entire home/apt,105,1,7,0.27,1,0
106351521,Brooklyn,Prospect-Lefferts Gardens,40.66268,-73.94963,Private room,100,2,0,0.0,1,0
132178349,Queens,Long Island City,40.7476,-73.94433,Private room,74,4,34,1.38,1,8
35201199,Brooklyn,Windsor Terrace,40.64882,-73.97629,Entire home/apt,68,2,5,0.2,1,0
37100193,Manhattan,Midtown,40.75452,-73.96634,Entire home/apt,122,1,120,5.03,1,220
132194726,Manhattan,Upper West Side,40.78841,-73.97461,Entire home/apt,200,5,0,0.0,1,0
21190402,Staten Island,Emerson Hill,40.60577,-74.12819,Private room,85,1,0,0.0,1,0
57643057,Queens,Long Island City,40.74617,-73.94645,Private room,71,7,94,3.66,2,194
40510005,Brooklyn,Bushwick,40.68923,-73.9154,Private room,50,1,11,0.44,1,0
21706118,Manhattan,Murray Hill,40.75071,-73.97995,Private room,138,2,41,1.9,1,66
132219056,Brooklyn,Bedford-Stuyvesant,40.69091,-73.93667,Private room,39,2,65,2.57,2,223
132219692,Manhattan,Midtown,40.74683,-73.98761,Entire home/apt,158,1,138,5.45,1,142
5139965,Queens,Long Island City,40.75125,-73.93807,Entire home/apt,195,1,3,0.12,1,0
58773420,Brooklyn,Williamsburg,40.70602,-73.93821,Private room,80,3,4,0.16,1,0
128086219,Queens,Rosedale,40.65283,-73.73887,Private room,38,2,61,2.39,2,171
22100955,Brooklyn,Bedford-Stuyvesant,40.69508,-73.93359,Entire home/apt,134,4,65,2.56,1,130
132245692,Manhattan,Midtown,40.75169,-73.97323,Entire home/apt,70,2,79,3.21,1,98
4189991,Brooklyn,Williamsburg,40.70821,-73.94274,Private room,60,2,0,0.0,1,0
128237188,Manhattan,East Harlem,40.79631,-73.94348,Private room,79,3,66,2.67,1,263
59799262,Brooklyn,Gowanus,40.66724,-73.99328,Entire home/apt,150,6,2,0.08,1,0
17079377,Queens,Ditmars Steinway,40.77655,-73.91304,Private room,50,1,12,0.63,1,0
27131793,Queens,Jackson Heights,40.74712,-73.89329,Private room,46,1,19,0.75,1,0
111308649,Brooklyn,Williamsburg,40.71445,-73.94593,Private room,65,3,2,0.13,1,0
70074907,Manhattan,Roosevelt Island,40.76873,-73.94397,Private room,51,1,2,0.08,2,0
4365106,Manhattan,West Village,40.73179,-74.00106,Entire home/apt,176,3,13,0.6,1,64
2511668,Bronx,Kingsbridge,40.87271,-73.89972,Private room,60,3,19,0.75,1,81
132435618,Brooklyn,East New York,40.67061,-73.88004,Entire home/apt,95,2,91,3.63,1,60
131211034,Bronx,University Heights,40.85484,-73.90646,Private room,60,1,1,0.05,1,0
132464510,Brooklyn,Boerum Hill,40.68508,-73.98413,Private room,125,1,8,0.32,1,156
12420115,Manhattan,Lower East Side,40.7197,-73.99331,Entire home/apt,170,1,16,0.63,1,0
132485225,Brooklyn,Bensonhurst,40.61767,-73.99176,Private room,42,8,26,1.04,1,43
132266502,Staten Island,Westerleigh,40.61357,-74.13566,Entire home/apt,103,3,1,0.09,1,189
132484183,Queens,Jamaica,40.69256,-73.79988,Entire home/apt,165,3,53,2.14,1,153
6825747,Brooklyn,Sunset Park,40.66134,-73.99619,Entire home/apt,128,5,6,0.25,1,0
3339820,Queens,Arverne,40.59486,-73.78856,Entire home/apt,250,2,10,0.4,1,166
132486597,Queens,Astoria,40.77126,-73.92088,Private room,60,1,54,2.21,1,73
58108232,Brooklyn,Williamsburg,40.71358,-73.96519,Entire home/apt,109,2,0,0.0,1,0
48590699,Manhattan,Midtown,40.75169,-73.97116,Private room,100,1,8,0.32,1,0
13237695,Brooklyn,Prospect Heights,40.67396,-73.96427,Private room,85,3,3,0.13,1,189
90104417,Staten Island,Tottenville,40.50873,-74.23914,Entire home/apt,85,2,49,2.08,2,159
92987625,Brooklyn,Clinton Hill,40.68277,-73.95886,Entire home/apt,225,3,0,0.0,1,0
56076854,Brooklyn,Bushwick,40.6949,-73.9116,Private room,65,5,20,0.78,2,365
49270426,Brooklyn,Williamsburg,40.70445,-73.94359,Private room,55,6,1,0.07,1,0
19603674,Brooklyn,Greenpoint,40.72506,-73.93802,Entire home/apt,59,3,0,0.0,1,0
64453478,Brooklyn,South Slope,40.66615,-73.98712,Entire home/apt,225,2,78,3.18,1,80
21772730,Brooklyn,Gowanus,40.68318,-73.98578,Entire home/apt,200,5,0,0.0,1,0
35323444,Manhattan,Hell's Kitchen,40.76199,-73.98758,Private room,200,3,1,1.0,1,8
76359133,Queens,Fresh Meadows,40.73862,-73.79184,Private room,55,1,113,4.44,3,137
132559939,Brooklyn,Williamsburg,40.71893,-73.96232,Entire home/apt,180,2,20,1.17,1,0
21657100,Brooklyn,Williamsburg,40.71706,-73.96423,Entire home/apt,185,2,36,1.44,1,85
60494212,Brooklyn,Bushwick,40.69481,-73.92244,Private room,50,3,1,0.04,1,0
132629359,Manhattan,Flatiron District,40.74165,-73.98486,Entire home/apt,218,4,3,0.13,1,9
25346530,Queens,Long Island City,40.74285,-73.95597,Entire home/apt,99,1,3,0.12,1,0
27522582,Brooklyn,Bushwick,40.70075,-73.91644,Private room,70,1,0,0.0,3,0
132635232,Manhattan,Harlem,40.81451,-73.94478,Private room,99,2,59,2.38,1,362
6720525,Manhattan,East Village,40.72204,-73.97924,Private room,100,3,64,2.58,1,224
5490071,Manhattan,East Harlem,40.79475,-73.94247,Entire home/apt,150,4,67,2.7,3,242
19544315,Manhattan,Washington Heights,40.83318,-73.94081,Private room,35,1,0,0.0,2,0
2261706,Brooklyn,Williamsburg,40.7084,-73.9551,Private room,75,2,3,0.12,1,0
132644162,Brooklyn,Prospect-Lefferts Gardens,40.65704,-73.95757,Entire home/apt,250,1,1,0.04,1,0
132644665,Brooklyn,Canarsie,40.62986,-73.90638,Private room,78,2,45,1.78,1,41
10447807,Manhattan,Battery Park City,40.71588,-74.01691,Entire home/apt,250,4,0,0.0,1,0
56909,Manhattan,Kips Bay,40.74214,-73.98048,Private room,117,7,1,0.15,1,332
10903067,Manhattan,Hell's Kitchen,40.76619,-73.98987,Entire home/apt,179,3,17,0.67,1,5
5944076,Brooklyn,Prospect-Lefferts Gardens,40.65871,-73.95263,Private room,49,2,15,0.59,1,251
17099762,Manhattan,Lower East Side,40.7231,-73.9927,Private room,80,2,0,0.0,1,0
20287719,Manhattan,Upper East Side,40.77138,-73.95353,Entire home/apt,100,5,0,0.0,1,0
3309783,Manhattan,Harlem,40.80545,-73.95489,Private room,125,6,3,0.12,1,0
41171451,Manhattan,Harlem,40.82634,-73.95061,Private room,80,1,18,0.75,1,179
92342,Brooklyn,Williamsburg,40.72059,-73.95847,Entire home/apt,220,3,42,1.71,1,0
132698746,Queens,Glendale,40.70388,-73.88012,Entire home/apt,100,2,117,5.33,1,3
185745,Manhattan,Lower East Side,40.71284,-73.99066,Entire home/apt,300,2,0,0.0,2,0
11540240,Brooklyn,Williamsburg,40.70866,-73.95003,Private room,40,7,1,0.04,1,0
132711675,Manhattan,Murray Hill,40.74736,-73.97838,Private room,60,10,0,0.0,1,19
7813520,Brooklyn,Bushwick,40.6948,-73.92093,Private room,49,2,55,2.15,1,332
70074907,Manhattan,Roosevelt Island,40.7687,-73.94308,Private room,51,1,0,0.0,2,0
33552302,Manhattan,East Harlem,40.80244,-73.94409,Private room,125,1,11,0.44,1,341
44547688,Brooklyn,East New York,40.67249,-73.8782,Private room,52,1,13,0.53,2,365
182461,Queens,Ozone Park,40.67488,-73.85568,Entire home/apt,110,3,81,3.33,2,9
132801944,Queens,Astoria,40.76877,-73.91237,Private room,38,4,19,0.75,2,188
49193707,Manhattan,Washington Heights,40.84977,-73.93536,Private room,60,5,16,0.65,1,0
36651854,Manhattan,Washington Heights,40.8336,-73.94088,Private room,55,6,12,0.47,1,3
93356179,Brooklyn,Bushwick,40.70674,-73.9201,Entire home/apt,121,5,3,0.12,1,0
16026934,Manhattan,East Village,40.72136,-73.97882,Private room,89,2,14,0.55,1,0
6164507,Brooklyn,Williamsburg,40.71199,-73.96317,Private room,60,7,0,0.0,1,0
912657,Brooklyn,Bedford-Stuyvesant,40.68054,-73.94129,Private room,80,4,3,0.12,1,104
97794385,Queens,Jamaica,40.68347,-73.79461,Private room,60,2,42,1.65,2,0
131976173,Brooklyn,Bedford-Stuyvesant,40.69144,-73.956,Private room,85,1,177,7.05,3,49
85526404,Queens,Flushing,40.75448,-73.82295,Private room,55,1,37,1.46,1,0
14396342,Queens,Long Island City,40.74286,-73.95417,Private room,61,2,111,4.46,1,109
26410240,Manhattan,Lower East Side,40.72083,-73.99205,Private room,95,6,2,0.08,1,0
22343983,Manhattan,Washington Heights,40.85674,-73.93003,Private room,35,2,5,0.2,1,0
23431638,Manhattan,Murray Hill,40.74689,-73.97763,Entire home/apt,150,3,42,1.67,1,40
19419141,Brooklyn,Bushwick,40.69293,-73.9221,Private room,48,3,0,0.0,1,0
7980049,Manhattan,Upper West Side,40.7951,-73.96675,Entire home/apt,165,2,8,0.33,1,0
132967604,Brooklyn,Crown Heights,40.66593,-73.95535,Private room,45,8,3,0.12,1,0
56081679,Brooklyn,Bedford-Stuyvesant,40.6896,-73.9266,Private room,200,2,2,0.08,1,0
132983866,Manhattan,Washington Heights,40.84733,-73.93445,Private room,75,1,100,4.52,1,280
71825402,Manhattan,East Village,40.72669,-73.98864,Entire home/apt,279,2,4,0.19,1,0
89316119,Brooklyn,Williamsburg,40.7102,-73.96024,Entire home/apt,300,2,0,0.0,1,0
133004690,Brooklyn,Bedford-Stuyvesant,40.68633,-73.93972,Entire home/apt,80,1,107,4.28,2,240
33195149,Brooklyn,Crown Heights,40.6721,-73.96159,Private room,125,10,0,0.0,1,0
97907084,Bronx,Wakefield,40.90281,-73.85201,Entire home/apt,28,1,0,0.0,1,0
133010064,Manhattan,Financial District,40.70857,-74.01005,Entire home/apt,140,2,76,3.02,1,0
58225,Brooklyn,Bedford-Stuyvesant,40.69097,-73.94721,Private room,101,2,9,0.36,1,364
67609111,Manhattan,Harlem,40.81515,-73.9421,Private room,80,1,0,0.0,1,0
34466355,Brooklyn,Williamsburg,40.71122,-73.93946,Entire home/apt,170,3,7,0.28,1,0
85082002,Brooklyn,Crown Heights,40.66413,-73.95126,Private room,60,3,2,0.09,1,0
538008,Brooklyn,Bedford-Stuyvesant,40.68932,-73.94947,Entire home/apt,125,5,23,0.95,1,1
10448572,Manhattan,East Harlem,40.79632,-73.93387,Entire home/apt,115,3,12,0.47,1,7
